Date,ETF,target
2024-03-26,VLUE,0.0173121216383524
2024-03-26,USMV,0.0115801987140252
2024-03-26,EFA,0.0060151398003959
2024-03-27,SPY,-0.0001911832619087
2024-03-27,MTUM,-0.0019729616463879
2024-03-27,VLUE,0.0048124576035964
2024-03-27,USMV,0.0023958894877552
2024-03-27,EFA,-0.0022514518043116
2024-03-28,SPY,-0.00174135474247
2024-03-28,MTUM,0.0010669491023649
2024-03-28,VLUE,-0.0039779737546859
2024-03-28,USMV,-0.0035959437305149
2024-03-28,EFA,-0.004266611422152
2024-04-01,SPY,-0.0063782343543123
2024-04-01,MTUM,-0.0065799198785368
2024-04-01,VLUE,-0.0101551530766579
2024-04-01,USMV,-0.0051766974593686
2024-04-01,EFA,-0.0070671173983845
2024-04-02,SPY,0.0010977023357223
2024-04-02,MTUM,0.0084976459752449
2024-04-02,VLUE,-0.0004683217422878
2024-04-02,USMV,-0.0022957307654149
2024-04-02,EFA,0.0055570259395415
2024-04-03,SPY,-0.0122811321324179
2024-04-03,MTUM,-0.0192897892355343
2024-04-03,VLUE,-0.0105482724189684
2024-04-03,USMV,-0.0087486367667941
2024-04-03,EFA,-0.0086010610761324
2024-04-04,SPY,0.0103926568771984
2024-04-04,MTUM,0.0175319254741102
2024-04-04,VLUE,0.0040629934886878
2024-04-04,USMV,0.0048695801590612
2024-04-04,EFA,0.0031707811578619
2024-04-05,SPY,0.0005592669315075
2024-04-05,MTUM,-0.0026156314360598
2024-04-05,VLUE,-0.0008490376728467
2024-04-05,USMV,-0.0006072845220337
2024-04-05,EFA,0.0049263428248046
2024-04-08,SPY,0.0011561611881684
2024-04-08,MTUM,-0.0063270863480594
2024-04-08,VLUE,0.0040498352301339
2024-04-08,USMV,0.0002429769063771
2024-04-08,EFA,-0.0001260239634598
2024-04-09,SPY,-0.0100636715329462
2024-04-09,MTUM,-0.0039884386235612
2024-04-09,VLUE,-0.020415659014638
2024-04-09,USMV,-0.0097667542741516
2024-04-09,EFA,-0.0133207866074404
2024-04-10,SPY,0.007518720065471
2024-04-10,MTUM,0.0111170373664048
2024-04-10,VLUE,0.0001918930564015
2024-04-10,USMV,-0.0020880220896326
2024-04-10,EFA,0.0026783705728885
2024-04-11,SPY,-0.0138994328456924
2024-04-11,MTUM,-0.0179991311005992
2024-04-11,VLUE,-0.0175129445918212
2024-04-11,USMV,-0.0108776358595507
2024-04-11,EFA,-0.016308567112676
2024-04-12,SPY,-0.0126072424856064
2024-04-12,MTUM,-0.0171113596123613
2024-04-12,VLUE,-0.0050885021186641
2024-04-12,USMV,-0.0059834381786428
2024-04-12,EFA,-0.0029821582943525
2024-04-15,SPY,-0.0018254525129379
2024-04-15,MTUM,0.0049661502952944
2024-04-15,VLUE,-0.0068910441083837
2024-04-15,USMV,-0.0007505503765867
2024-04-15,EFA,-0.009917878274205
2024-04-16,SPY,-0.0059358344905402
2024-04-16,MTUM,-0.0136327684883001
2024-04-16,VLUE,-0.004058498911436
2024-04-16,USMV,0.0
2024-04-16,EFA,0.0006555641875041
2024-04-17,SPY,-0.0020598027274437
2024-04-17,MTUM,-0.0061566945384307
2024-04-17,VLUE,0.0002974713326947
2024-04-17,USMV,0.0010004471670236
2024-04-17,EFA,-0.002756158874819
2024-04-18,SPY,-0.0087666964927593
2024-04-18,MTUM,-0.0258188403586583
2024-04-18,VLUE,0.0038597154901445
2024-04-18,USMV,0.0062305810547173
2024-04-18,EFA,0.000394217140586
2024-04-19,SPY,0.0091670479066795
2024-04-19,MTUM,0.0099172270640429
2024-04-19,VLUE,0.0073808112819355
2024-04-19,USMV,0.0045858710665311
2024-04-19,EFA,0.011624255820934
2024-04-22,SPY,0.0117967770695926
2024-04-22,MTUM,0.0212209989487442
2024-04-22,VLUE,0.0079106271133832
2024-04-22,USMV,0.0037027161773828
2024-04-22,EFA,0.0108485885458708
2024-04-23,SPY,-0.0004747807804564
2024-04-23,MTUM,-0.0045898082598206
2024-04-23,VLUE,0.0031080741463572
2024-04-23,USMV,0.0022149713596712
2024-04-23,EFA,-0.0019286615887314
2024-04-24,SPY,-0.0038061989964922
2024-04-24,MTUM,-0.0046108851987533
2024-04-24,VLUE,-0.00603065022912
2024-04-24,USMV,-0.0015992145557418
2024-04-24,EFA,-0.0046440618540476
2024-04-25,SPY,0.0094293984866087
2024-04-25,MTUM,0.0126013011200847
2024-04-25,VLUE,-0.0032247606036692
2024-04-25,USMV,-0.0035768321249848
2024-04-25,EFA,0.0079846880045546
2024-04-26,SPY,0.0035352298239801
2024-04-26,MTUM,0.0003338705837182
2024-04-26,VLUE,0.0062445174793306
2024-04-26,USMV,0.0043152783105669
2024-04-26,EFA,0.0038407832567914
2024-04-29,SPY,-0.0159681494690576
2024-04-29,MTUM,-0.0147403245730428
2024-04-29,VLUE,-0.0182572469309432
2024-04-29,USMV,-0.0102641525225064
2024-04-29,EFA,-0.0127308291637109
2024-04-30,SPY,-0.0032523887516562
2024-04-30,MTUM,-0.0103293301539741
2024-04-30,VLUE,-0.0078562771281573
2024-04-30,USMV,-0.001368280388876
2024-04-30,EFA,-0.002202538528561
2024-05-01,SPY,0.0093099215574254
2024-05-01,MTUM,0.0108938772292026
2024-05-01,VLUE,0.0062701581998237
2024-05-01,USMV,0.0037272905026805
2024-05-01,EFA,0.0133988442682856
2024-05-02,SPY,0.0123191275766291
2024-05-02,MTUM,0.0161767488116645
2024-05-02,VLUE,0.0064283935479439
2024-05-02,USMV,0.0058113965842417
2024-05-02,EFA,0.0099325176265515
2024-05-03,SPY,0.0102738834884772
2024-05-03,MTUM,0.0201181818359849
2024-05-03,VLUE,0.008148820969733
2024-05-03,USMV,0.0060229106115486
2024-05-03,EFA,0.0068191027079242
2024-05-06,SPY,0.0011028821295459
2024-05-06,MTUM,-0.0005987849635797
2024-05-06,VLUE,-0.0010762324076928
2024-05-06,USMV,0.006352513744493
2024-05-06,EFA,0.0026393220077296
2024-05-07,SPY,9.6572818400476e-05
2024-05-07,MTUM,0.0014148160497946
2024-05-07,VLUE,0.0018580529757431
2024-05-07,USMV,0.0002434798235088
2024-05-07,EFA,-0.0011302710039057
2024-05-08,SPY,0.0057452250475045
2024-05-08,MTUM,0.0020640088476006
2024-05-08,VLUE,0.0068160461942574
2024-05-08,USMV,0.0058267399363626
2024-05-08,EFA,0.0076361019415777
2024-05-09,SPY,0.0012874109899409
2024-05-09,MTUM,0.0017891344944155
2024-05-09,VLUE,0.0019389389391993
2024-05-09,USMV,0.003503889304256
2024-05-09,EFA,0.0018686340954075
2024-05-10,SPY,0.0001344525531366
2024-05-10,MTUM,-0.0051046188404913
2024-05-10,VLUE,0.0026115880320702
2024-05-10,USMV,0.0
2024-05-10,EFA,0.0
2024-05-13,SPY,0.0045775550920839
2024-05-13,MTUM,0.0064578329424646
2024-05-13,VLUE,0.0041451691335672
2024-05-13,USMV,0.0009642917447219
2024-05-13,EFA,0.0074405906672621
2024-05-14,SPY,0.0123070244493286
2024-05-14,MTUM,0.0230459407907839
2024-05-14,VLUE,0.0102408400944758
2024-05-14,USMV,0.0067252446782328
2024-05-14,EFA,0.0105691913425528
2024-05-15,SPY,-0.0020597967131615
2024-05-15,MTUM,-0.0085465719992675
2024-05-15,VLUE,-0.004389756533616
2024-05-15,USMV,0.0039418688427916
2024-05-15,EFA,-0.0053935429898636
2024-05-16,SPY,0.0014366758519649
2024-05-16,MTUM,-0.0009069012739558
2024-05-16,VLUE,0.0010513925289474
2024-05-16,USMV,0.0022626550812249
2024-05-16,EFA,0.0034356100352833
2024-05-17,SPY,0.0011514014694472
2024-05-17,MTUM,0.0085017098762232
2024-05-17,VLUE,-0.0025827077227882
2024-05-17,USMV,-0.0015475257034945
2024-05-17,EFA,0.0007346139775122
2024-05-20,SPY,0.0024494893404283
2024-05-20,MTUM,0.0005290407621682
2024-05-20,VLUE,9.57665482474465e-05
2024-05-20,USMV,-0.0005959826511688
2024-05-20,EFA,-0.0015924587802749
2024-05-21,SPY,-0.0028833844892429
2024-05-21,MTUM,-0.0018526650014555
2024-05-21,VLUE,-0.0020134019953034
2024-05-21,USMV,-0.000596153092162
2024-05-21,EFA,-0.0094845022290551
2024-05-22,SPY,-0.0073311269893385
2024-05-22,MTUM,-0.0003179306825569
2024-05-22,VLUE,-0.0137213438773954
2024-05-22,USMV,-0.0115163884999377
2024-05-22,EFA,-0.005087203387332
2024-05-23,SPY,0.0065945906408977
2024-05-23,MTUM,0.0100190468578307
2024-05-23,VLUE,0.0062075708373886
2024-05-23,USMV,0.0016877912491981
2024-05-23,EFA,0.0081764865225605
2024-05-24,SPY,0.000698736566415
2024-05-24,MTUM,0.0042931916795494
2024-05-24,VLUE,-0.0075706575119664
2024-05-24,USMV,-0.009561268974843
2024-05-24,EFA,-0.0003702337724325
2024-05-28,SPY,-0.0070271748261601
2024-05-28,MTUM,-0.007288460641981
2024-05-28,VLUE,-0.0109718712130232
2024-05-28,USMV,-0.0085492855908862
2024-05-28,EFA,-0.0159248210463296
2024-05-29,SPY,-0.0066558743918297
2024-05-29,MTUM,-0.0177333739850583
2024-05-29,VLUE,0.0094118885914399
2024-05-29,USMV,0.0017157143402126
2024-05-29,EFA,0.0083673402185529
2024-05-30,SPY,0.0090669341819039
2024-05-30,MTUM,-0.0004286318217094
2024-05-30,VLUE,0.015780370117016
2024-05-30,USMV,0.0137412895535463
2024-05-30,EFA,0.0095303819549874
2024-05-31,SPY,0.0008150837687053
2024-05-31,MTUM,-0.0017163669051477
2024-05-31,VLUE,-0.0063597360449436
2024-05-31,USMV,-0.0026604229532135
2024-05-31,EFA,0.0028291891382315
2024-06-03,SPY,0.0011172145173747
2024-06-03,MTUM,-0.0026877348283963
2024-06-03,VLUE,-0.0036799411505522
2024-06-03,USMV,0.0048321182541171
2024-06-03,EFA,-0.0012291829860869
2024-06-04,SPY,0.0118150371140727
2024-06-04,MTUM,0.022566107540312
2024-06-04,VLUE,0.0063830324010062
2024-06-04,USMV,0.0024072380109751
2024-06-04,EFA,0.0069857099888241
2024-06-05,SPY,-1.872862682220985e-05
2024-06-05,MTUM,-0.0046418391645294
2024-06-05,VLUE,-0.0026064452893769
2024-06-05,USMV,0.0007209590324974
2024-06-05,EFA,0.0034139245491955
2024-06-06,SPY,-0.0012163774821402
2024-06-06,MTUM,0.0007928286365496
2024-06-06,VLUE,-0.0021286753755838
2024-06-06,USMV,-0.0018036064048102
2024-06-06,EFA,-0.0108916342771169
2024-06-07,SPY,0.0030849673829444
2024-06-07,MTUM,0.0110330584315277
2024-06-07,VLUE,0.0042529046926814
2024-06-07,USMV,0.0022840502588596
2024-06-07,EFA,-0.0007385991089046
2024-06-10,SPY,0.002405263762142
2024-06-10,MTUM,-0.0025766914658391
2024-06-10,VLUE,-0.0049496732508649
2024-06-10,USMV,-0.0008317730694854
2024-06-10,EFA,-0.011428434113256
2024-06-11,SPY,0.0081796964050587
2024-06-11,MTUM,0.011211153354981
2024-06-11,VLUE,0.0012664565593964
2024-06-11,USMV,-0.001086164958452
2024-06-11,EFA,0.0117165390993877
2024-06-12,SPY,0.0020112954331979
2024-06-12,MTUM,0.0090335472080052
2024-06-12,VLUE,-0.0038043438850821
2024-06-12,USMV,-0.0001207163875361
2024-06-12,EFA,-0.0143814336264124
2024-06-13,SPY,0.000608306061857
2024-06-13,MTUM,0.0004109045223565
2024-06-13,VLUE,-0.0068647549132794
2024-06-13,USMV,0.0007242662900667
2024-06-13,EFA,-0.0111161216033626
2024-06-14,SPY,0.0079273653057025
2024-06-14,MTUM,0.0135709697871325
2024-06-14,VLUE,0.0061804342610333
2024-06-14,USMV,0.0078129939029097
2024-06-14,EFA,0.0039750183324255
2024-06-17,SPY,0.0025374979284659
2024-06-17,MTUM,0.0073711940745221
2024-06-17,VLUE,0.0041965768418771
2024-06-17,USMV,0.001913880957715
2024-06-17,EFA,0.0039593786776323
2024-06-18,SPY,-0.00272020513796
2024-06-18,MTUM,-0.0085373332268142
2024-06-18,VLUE,0.0026260257013407
2024-06-18,USMV,0.0054820685188964
2024-06-18,EFA,0.0006371947093699
2024-06-20,SPY,-0.0013415527678699
2024-06-20,MTUM,-0.0086109258738574
2024-06-20,VLUE,0.0016500298175705
2024-06-20,USMV,-0.0001188224603762
2024-06-20,EFA,-0.0070310768038557
2024-06-21,SPY,-0.0032559684916169
2024-06-21,MTUM,-0.0118393027453092
2024-06-21,VLUE,0.0059943031296771
2024-06-21,USMV,0.0059255382337259
2024-06-21,EFA,0.0079224284677965
2024-06-24,SPY,0.0038435150999232
2024-06-24,MTUM,0.0091748305328835
2024-06-24,VLUE,-0.0059943031296772
2024-06-24,USMV,-0.004856277092189
2024-06-24,EFA,0.0024153156185153
2024-06-25,SPY,0.0012472503288117
2024-06-25,MTUM,-0.0028773388357541
2024-06-25,VLUE,-0.004568304454702
2024-06-25,USMV,-0.0041645323876709
2024-06-25,EFA,-0.0073914107128688
2024-06-26,SPY,0.0015752598801697
2024-06-26,MTUM,0.0036979510024114
2024-06-26,VLUE,-0.0004872461261712
2024-06-26,USMV,0.0021439071889942
2024-06-26,EFA,0.0007671058141667
2024-06-27,SPY,-0.0039429254161052
2024-06-27,MTUM,-0.0009745470233836
2024-06-27,VLUE,0.0083471635905126
2024-06-27,USMV,-0.0010713330438047
2024-06-27,EFA,0.0011497539579321
2024-06-28,SPY,0.002055998764043
2024-06-28,MTUM,0.0016919815499213
2024-06-28,VLUE,-0.0030977595975673
2024-06-28,USMV,-0.0023848880942227
2024-06-28,EFA,0.0017856746878307
2024-07-01,SPY,0.0067072984822254
2024-07-01,MTUM,0.0060778526026526
2024-07-01,VLUE,0.0027110640291123
2024-07-01,USMV,0.003099237636518
2024-07-01,EFA,0.0024183899100892
2024-07-02,SPY,0.0044526275538824
2024-07-02,MTUM,0.0084171132112282
2024-07-02,VLUE,-0.0017419829233373
2024-07-02,USMV,-0.0017869236874847
2024-07-02,EFA,0.0113765859993083
2024-07-03,SPY,0.0057498022611115
2024-07-03,MTUM,0.0027228367981135
2024-07-03,VLUE,-0.0031043710119947
2024-07-03,USMV,0.0029764346653027
2024-07-03,EFA,0.0066396143968417
2024-07-05,SPY,0.0011534159189438
2024-07-05,MTUM,0.0046720976956453
2024-07-05,VLUE,0.0088029499777976
2024-07-05,USMV,0.0007129912984944
2024-07-05,EFA,-0.0050068934234588
2024-07-08,SPY,0.0009718595704321
2024-07-08,MTUM,0.0022028858757875
2024-07-08,VLUE,0.0029811482647485
2024-07-08,USMV,-0.002021402485383
2024-07-08,EFA,-0.0040236236071509
2024-07-09,SPY,0.0098466995377311
2024-07-09,MTUM,0.0081185005844272
2024-07-09,VLUE,0.0101271738610462
2024-07-09,USMV,0.0078253667877395
2024-07-09,EFA,0.0140124663131195
2024-07-10,SPY,-0.0086599678810618
2024-07-10,MTUM,-0.0142383772618557
2024-07-10,VLUE,0.0061597017901568
2024-07-10,USMV,0.0041251741066441
2024-07-10,EFA,0.0028534891543055
2024-07-11,SPY,0.0062876622125809
2024-07-11,MTUM,0.0029642388949537
2024-07-11,VLUE,0.0089350645091209
2024-07-11,USMV,0.0074995579482144
2024-07-11,EFA,0.0105976971294178
2024-07-12,SPY,0.0027463143523001
2024-07-12,MTUM,0.0049543546923543
2024-07-12,VLUE,0.0030849980301593
2024-07-12,USMV,0.0013997751163461
2024-07-12,EFA,-0.0088648478479811
2024-07-15,SPY,0.005912728186936
2024-07-15,MTUM,0.0052776126721123
2024-07-15,VLUE,0.0186800779029946
2024-07-15,USMV,0.0097449255304331
2024-07-15,EFA,0.0048115649543682
2024-07-16,SPY,-0.0141203034707726
2024-07-16,MTUM,-0.0382638003530792
2024-07-16,VLUE,-0.001100003424783
2024-07-16,USMV,0.0019606432491028
2024-07-16,EFA,-0.0053064267673969
2024-07-17,SPY,-0.0077146829215464
2024-07-17,MTUM,-0.0076133197937791
2024-07-17,VLUE,-0.005518312629714
2024-07-17,USMV,-0.0055459551004165
2024-07-17,EFA,-0.009947853542697
2024-07-18,SPY,-0.0066626294403298
2024-07-18,MTUM,-0.0059965739222372
2024-07-18,VLUE,-0.0116884553660151
2024-07-18,USMV,-0.0076761928648898
2024-07-18,EFA,-0.0061423025166445
2024-07-19,SPY,0.0102571220134084
2024-07-19,MTUM,0.0164950199585454
2024-07-19,VLUE,0.0040043041439048
2024-07-19,USMV,0.004543034497218
2024-07-19,EFA,0.0105067182446943
2024-07-22,SPY,-0.0015699717779422
2024-07-22,MTUM,0.0015935485258437
2024-07-22,VLUE,-0.0102756811392569
2024-07-22,USMV,-0.0048933481208056
2024-07-22,EFA,-0.0056148844782524
2024-07-23,SPY,-0.0229231606805317
2024-07-23,MTUM,-0.0368300590031466
2024-07-23,VLUE,-0.0049889603801159
2024-07-23,USMV,-0.0036272625275985
2024-07-23,EFA,-0.01271806053712
2024-07-24,SPY,-0.0052240437511786
2024-07-24,MTUM,-0.010930843521458
2024-07-24,VLUE,-0.001983611811108
2024-07-24,USMV,0.0016397100624873
2024-07-24,EFA,-0.00635648985287
2024-07-25,SPY,0.0111375490371692
2024-07-25,MTUM,0.0132728306733874
2024-07-25,VLUE,0.0137104227357438
2024-07-25,USMV,0.010824706358953
2024-07-25,EFA,0.0126728298204947
2024-07-26,SPY,0.0005875090188933
2024-07-26,MTUM,-0.0037285419030855
2024-07-26,VLUE,-0.0022408853959981
2024-07-26,USMV,0.0012726248336483
2024-07-26,EFA,-0.0044173920815435
2024-07-29,SPY,-0.0050792626104808
2024-07-29,MTUM,-0.0130523261943486
2024-07-29,VLUE,0.0015878487379003
2024-07-29,USMV,0.00323219218455
2024-07-29,EFA,0.0022741829473457
2024-07-30,SPY,0.016123940854879
2024-07-30,MTUM,0.0319766812930822
2024-07-30,VLUE,0.0040978904146449
2024-07-30,USMV,0.0031067511450727
2024-07-30,EFA,0.0140353915669499
2024-07-31,SPY,-0.0142622731369975
2024-07-31,MTUM,-0.0277146136269784
2024-07-31,VLUE,-0.0180066544906701
2024-07-31,USMV,0.0005743848736117
2024-07-31,EFA,-0.0268632956848608
2024-08-01,SPY,-0.0187938102062552
2024-08-01,MTUM,-0.0347838227090115
2024-08-01,VLUE,-0.0351521602708349
2024-08-01,USMV,-0.0022991660024136
2024-08-01,EFA,-0.0158478483038409
2024-08-02,SPY,-0.0295562875380078
2024-08-02,MTUM,-0.0222068409711385
2024-08-02,VLUE,-0.0268218470504404
2024-08-02,USMV,-0.0225801830856668
2024-08-02,EFA,-0.0220597318789557
2024-08-05,SPY,0.0091773523580673
2024-08-05,MTUM,0.0165610752794579
2024-08-05,VLUE,0.0059228275953527
2024-08-05,USMV,0.0064536688157174
2024-08-05,EFA,0.0017244501806565
2024-08-06,SPY,-0.006706494929227
2024-08-06,MTUM,-0.0133744447716189
2024-08-06,VLUE,-0.0077368645453337
2024-08-06,USMV,-0.0002339686630932
2024-08-06,EFA,0.0047600644414011
2024-08-07,SPY,0.0228543279654254
2024-08-07,MTUM,0.0377402149744116
2024-08-07,VLUE,0.0217508730447377
2024-08-07,USMV,0.0130174172621344
2024-08-07,EFA,0.0166136587024462
2024-08-08,SPY,0.0043997755990961
2024-08-08,MTUM,0.0101242184308029
2024-08-08,VLUE,0.0003946319193728
2024-08-08,USMV,0.0025371782732664
2024-08-08,EFA,0.0038844045415591
2024-08-09,SPY,0.0005253759228247
2024-08-09,MTUM,0.0028121703346045
2024-08-09,VLUE,-0.0068306207494683
2024-08-09,USMV,-0.0013830849482199
2024-08-09,EFA,-0.0009049657196092
2024-08-12,SPY,0.0163118670909636
2024-08-12,MTUM,0.0213189347076772
2024-08-12,VLUE,0.0141047720236995
2024-08-12,USMV,0.0082701372726066
2024-08-12,EFA,0.0170571280988105
2024-08-13,SPY,0.0031498069302132
2024-08-13,MTUM,0.0079509671049677
2024-08-13,VLUE,0.0007833871680135
2024-08-13,USMV,0.0063854423764585
2024-08-13,EFA,0.0036809167397282
2024-08-14,SPY,0.0169949638314199
2024-08-14,MTUM,0.0226603863207544
2024-08-14,VLUE,0.0164041790079867
2024-08-14,USMV,0.0070223372502743
2024-08-14,EFA,0.0120893403148014
2024-08-15,SPY,0.0022394596646079
2024-08-15,MTUM,-0.0008719581489943
2024-08-15,VLUE,0.0048021348994047
2024-08-15,USMV,0.0032678116144471
2024-08-15,EFA,0.0054925178099786
2024-08-16,SPY,0.009516069690673
2024-08-16,MTUM,0.0111248921777059
2024-08-16,VLUE,0.009725425456437
2024-08-16,USMV,0.0062800887710434
2024-08-16,EFA,0.0121257796533161
2024-08-19,SPY,-0.0016275046304751
2024-08-19,MTUM,-0.001828593531133
2024-08-19,VLUE,-0.0056139904727548
2024-08-19,USMV,0.0007822020940687
2024-08-19,EFA,-0.0030794358703315
2024-08-20,SPY,0.0034306415996877
2024-08-20,MTUM,0.0048688384204979
2024-08-20,VLUE,0.0066572198567022
2024-08-20,USMV,0.0049031186906535
2024-08-20,EFA,0.0092099094904724
2024-08-21,SPY,-0.0078793869054946
2024-08-21,MTUM,-0.0084341419780007
2024-08-21,VLUE,-0.0046553814842501
2024-08-21,USMV,-0.0024484251410724
2024-08-21,EFA,-0.0058844556601594
2024-08-22,SPY,0.0105692422865562
2024-08-22,MTUM,0.0095466124415026
2024-08-22,VLUE,0.0175575393938119
2024-08-22,USMV,0.0056669997081276
2024-08-22,EFA,0.0181545355713619
2024-08-23,SPY,-0.0023866819418311
2024-08-23,MTUM,-0.0091384649861125
2024-08-23,VLUE,-0.0012172016897069
2024-08-23,USMV,0.000775271049959
2024-08-23,EFA,-0.004477556076867
2024-08-26,SPY,0.0013721959590671
2024-08-26,MTUM,0.0033096666741019
2024-08-26,VLUE,-0.001969288354927
2024-08-26,USMV,0.0019909571401102
2024-08-26,EFA,0.0045983765657786
2024-08-27,SPY,-0.0058222025840247
2024-08-27,MTUM,-0.0092948743618358
2024-08-27,VLUE,-0.0025376644665797
2024-08-27,USMV,-0.0012162011984172
2024-08-27,EFA,-0.0035072984412424
2024-08-28,SPY,8.949682979181738e-05
2024-08-28,MTUM,-0.0019001354079086
2024-08-28,VLUE,0.0038509785217559
2024-08-28,USMV,0.0033135276339557
2024-08-28,EFA,0.0037487089519309
2024-08-29,SPY,0.0095006635538333
2024-08-29,MTUM,0.0144936809269125
2024-08-29,VLUE,0.0126690151476819
2024-08-29,USMV,0.0069226031077944
2024-08-29,EFA,0.0015678425617246
2024-08-30,SPY,-0.0207934963351939
2024-08-30,MTUM,-0.0298790278123741
2024-08-30,VLUE,-0.0168023950598994
2024-08-30,USMV,-0.0056004133416584
2024-08-30,EFA,-0.0159128632819338
2024-09-03,SPY,-0.0020489890896018
2024-09-03,MTUM,-0.0013059354900227
2024-09-03,VLUE,-0.0035836117275691
2024-09-03,USMV,0.000660567420541
2024-09-03,EFA,-0.0044177638107342
2024-09-04,SPY,-0.0024351718800367
2024-09-04,MTUM,-0.005924130131712
2024-09-04,VLUE,-0.0082530610345377
2024-09-04,USMV,-0.0072896672547227
2024-09-04,EFA,0.0002460179599812
2024-09-05,SPY,-0.0169734500616912
2024-09-05,MTUM,-0.0220630955276934
2024-09-05,VLUE,-0.012653550179158
2024-09-05,USMV,-0.0099148509013751
2024-09-05,EFA,-0.0189914119047798
2024-09-06,SPY,0.011134001325001
2024-09-06,MTUM,0.0168967763165777
2024-09-06,VLUE,0.0098872742776775
2024-09-06,USMV,0.0089166247476127
2024-09-06,EFA,0.0099750452620221
2024-09-09,SPY,0.0043464612250355
2024-09-09,MTUM,0.0020064691112636
2024-09-09,VLUE,-0.0044994914752077
2024-09-09,USMV,0.0023275321680715
2024-09-09,EFA,-0.0049751332044935
2024-09-10,SPY,0.0102064993675142
2024-09-10,MTUM,0.0158562650660411
2024-09-10,VLUE,0.0020128182769339
2024-09-10,USMV,-0.0009967281992529
2024-09-10,EFA,0.0059672156629365
2024-09-11,SPY,0.0083881132029928
2024-09-11,MTUM,0.0131522957954405
2024-09-11,VLUE,0.0061099204751895
2024-09-11,USMV,0.0058559011978624
2024-09-11,EFA,0.0081471278596173
2024-09-12,SPY,0.0052091334136588
2024-09-12,MTUM,0.0081649707774889
2024-09-12,VLUE,0.0116384650881355
2024-09-12,USMV,0.0062600419502468
2024-09-12,EFA,0.0023331591049577
2024-09-13,SPY,0.001475737557225
2024-09-13,MTUM,0.002740741807352
2024-09-13,VLUE,0.011411530716692
2024-09-13,USMV,0.0052413439975353
2024-09-13,EFA,0.0080626250655012
2024-09-16,SPY,0.0004085621683943
2024-09-16,MTUM,-0.000608465436857
2024-09-16,VLUE,0.0016726262054169
2024-09-16,USMV,-0.0057888264823167
2024-09-16,EFA,-0.0056124502182646
2024-09-17,SPY,-0.002970227060072
2024-09-17,MTUM,-0.0031492983490182
2024-09-17,VLUE,-0.0013007459822066
2024-09-17,USMV,-0.0049416429142422
2024-09-17,EFA,-0.003186314057279
2024-09-18,SPY,0.0169203950336452
2024-09-18,MTUM,0.0192479099928581
2024-09-18,VLUE,0.0121057946472645
2024-09-18,USMV,0.0048320427292596
2024-09-18,EFA,0.019569129306697
2024-09-19,SPY,-0.0017300712581602
2024-09-19,MTUM,0.0059211984760035
2024-09-19,VLUE,-0.0046031873595623
2024-09-19,USMV,0.0001096001849826
2024-09-19,EFA,-0.0099190144341698
2024-09-20,SPY,0.0024957078693023
2024-09-20,MTUM,0.0055902366571461
2024-09-20,VLUE,0.0043274854757212
2024-09-20,USMV,0.0040447624461655
2024-09-20,EFA,0.0037614450612019
2024-09-23,SPY,0.0028571651045346
2024-09-23,MTUM,0.0014789055951755
2024-09-23,VLUE,0.0022027039909356
2024-09-23,USMV,-0.0020750239760166
2024-09-23,EFA,0.005916827260508
2024-09-24,SPY,-0.0022078366903536
2024-09-24,MTUM,0.0019235382530558
2024-09-24,VLUE,-0.0070560886464394
2024-09-24,USMV,-0.0040934644762037
2024-09-24,EFA,-0.0054325447101964
2024-09-25,SPY,0.0039568005656947
2024-09-25,MTUM,0.0017230632658614
2024-09-25,VLUE,0.0103675545473709
2024-09-25,USMV,0.0029726992571216
2024-09-25,EFA,0.0217921175308136
2024-09-26,SPY,-0.0014513994081907
2024-09-26,MTUM,-0.0067120680564706
2024-09-26,VLUE,0.0045022941924531
2024-09-26,USMV,0.0012085175710217
2024-09-26,EFA,-0.0060589054701189
2024-09-27,SPY,0.0039992711698123
2024-09-27,MTUM,0.0040523547264355
2024-09-27,VLUE,-0.0003668201930034
2024-09-27,USMV,0.0026319443650402
2024-09-27,EFA,-0.0034616650469713
2024-09-30,SPY,-0.0089988661910459
2024-09-30,MTUM,-0.0055886570889908
2024-09-30,VLUE,-0.0061633805806819
2024-09-30,USMV,-0.00175383154364
2024-09-30,EFA,-0.0074411112676732
2024-10-01,SPY,0.0004220700806981
2024-10-01,MTUM,0.0029218508145669
2024-10-01,VLUE,-0.0008309633800951
2024-10-01,USMV,-0.0018668066343886
2024-10-01,EFA,-0.0020501665526812
2024-10-02,SPY,-0.0018298616811826
2024-10-02,MTUM,-0.0020790432478187
2024-10-02,VLUE,-0.0026817862004169
2024-10-02,USMV,-0.0034132194192252
2024-10-02,EFA,-0.0093384266484203
2024-10-03,SPY,0.0090462208578429
2024-10-03,MTUM,0.009665658747045
2024-10-03,VLUE,0.0074727340680512
2024-10-03,USMV,0.0047313170147733
2024-10-03,EFA,0.0058316456525845
2024-10-04,SPY,-0.0090814870298204
2024-10-04,MTUM,-0.007191064425379
2024-10-04,VLUE,-0.0027611434326262
2024-10-04,USMV,-0.0109266629753372
2024-10-04,EFA,-0.0055879998509433
2024-10-07,SPY,0.0094131161313303
2024-10-07,MTUM,0.0098866814725806
2024-10-07,VLUE,0.0014735537829095
2024-10-07,USMV,0.0080685293279366
2024-10-07,EFA,-0.0015848542197051
2024-10-08,SPY,0.0069025280884205
2024-10-08,MTUM,0.0079949778158584
